,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12
0,-1.00059902277273,-0.953436444468445,1.21208472644706,-0.544669091190641,0.685013208084557,-0.197233289940244,0.783675876439261,-0.19751753519543,-0.199496733367361,-0.140556753715211,0.00721427241626291,0.791689353555183
1,1.61862972595304,-0.617240193292155,1.3717367389291,-0.396657815221529,-0.12512174265949,-0.535322579722937,-0.589105433739385,-0.257828416879195,0.948728275198751,-0.0303984852965851,0.00999756708567057,0.0402080518253735
2,0.2242376954906,-0.471256553934402,0.0883250444484295,-1.32088906136219,0.690026086580835,0.794291207728249,-0.215829159435039,-0.0922177589382845,-0.193284193034842,0.887619720228609,-0.119618650882153,-0.148538223927431
3,1.45549822067136,0.19638173193631,0.209544489290868,0.764507781038566,-0.696141650098729,-0.175172508737446,0.797763014800637,-0.204156173968152,-0.283161429663901,-0.044119814948118,0.0265512925144433,0.0534506736118383
4,-1.4624315056857,0.816832469734376,-0.456214549708144,-0.30622318381575,-0.0759777430090168,-0.228370149593515,0.820745597556567,-0.203020544479836,0.254442087109614,-0.224816911536176,0.664962185974959,-0.42956864854618
5,-0.754462610975588,-0.225936725078839,-1.43091045399163,-0.0677173731425511,-0.72243272577711,-0.19954787367083,0.816317259030715,-0.201524382147285,-0.322245136905601,-0.0345080572634999,0.0192583499901199,0.0271408072609845
6,0.840436201999038,0.545549650996928,-0.348009661890363,-0.8992328918594,-0.114825177241469,0.544075756128786,-0.210700975911093,1.66183287824114,0.978150543293389,0.0195583023091896,-0.0160116419779313,-0.0149892329524287
7,-0.698381412063385,0.779350191673324,1.74385734885461,-0.371243973544443,-0.147411323188638,-0.551801847552259,-0.559060656383373,-0.241785013808861,0.941658235573981,-0.032380302370809,0.0184231150350691,0.0361405824681564
8,0.0126857924411751,-0.223198388252309,2.37118808865419,-0.371809381475462,0.710383868401433,0.822119431918326,-0.203204192116662,-0.0701461019245695,-0.170144528626767,-0.0204629382269623,0.00556032249066633,0.0320329709054285
9,-0.0934030657088339,-0.460615450037239,-0.130578898401935,1.40115592598473,0.623902701662264,-0.767051927807876,-0.617448148290804,1.51618467761091,-0.221243903639574,-0.00483222514767332,0.0214535865454469,0.0154971020363303
10,-0.876089605402596,0.157775397846098,-1.618977576216,-1.56744092333694,-0.173759192383177,-0.596814163904112,-0.577413224289947,-0.265168869111248,0.918513170461764,0.896916841878767,-0.1022053332104,-0.1685508075714
11,1.44620482164723,0.436072316480544,1.03825023452122,-0.653470241204294,0.712530669989319,0.800045680379429,-0.2312134329947,-0.0841795362126853,-0.168101895435484,-0.0152717740596604,0.0107270116013717,0.0348462122319475
12,0.646056327053504,-1.21432064920619,1.47071821203683,0.914054194275086,0.716753301449631,-0.177424068934698,0.769944626074634,-0.188662972063223,-0.205648163273551,-0.0523442449439428,0.00772295231404362,0.0666677908600542
13,-0.0679787903778878,0.465063629076307,0.0894865876963381,1.96979618759419,-0.100621578193896,-0.226740502728721,0.794503685098884,-0.174091651767179,0.955340233515388,-0.0428764866846408,0.00423327306334999,0.0478332685205144
14,-0.553593286011471,1.25084904100719,-0.321296907281454,-1.22675054504668,-0.727816496714616,0.808914444524147,-0.156860843487352,-0.0894170753889532,-0.270861219342429,-0.0342878414029538,0.0348017506274238,0.0491951559634423
15,-0.7121640054427,0.657887523795251,1.16349024825857,0.433049237776815,0.708747640345676,-0.21116857564965,0.779122905239368,-0.183185456859716,-0.190045572939798,-0.025473977892526,0.0213770049828666,0.0411688621578039
16,-0.0703867763002368,1.20788307231245,1.0061918353618,-0.90440104968769,0.632605206010755,-0.780437064991911,-0.613906619115905,1.49523339422913,-0.221412235878044,0.00622790128700564,0.0215193242003843,0.00201724609391544
17,0.692121790610992,-0.376475208102599,-1.08498992802371,1.34897040941266,0.681155146220942,-0.445448234858194,0.738930797788607,1.5593513669659,-0.211805525981581,-0.00620587516215986,0.00478111795321516,0.0172794962252409
18,0.783481057924581,1.9815414422031,0.114586846233217,-0.540317590350404,0.702237207100093,0.773151013322702,-0.227877308513094,-0.0797109524122869,-0.158096221496465,-0.0114799979881282,0.0248071282405733,0.0416122187311051
19,-0.535306177508067,0.372379922050431,-1.15258020991322,1.60807112351908,0.628985191110946,-0.570498956921021,-0.606488296610639,-0.227872227077734,-0.201632096048324,-0.0244662962483708,0.0499417100807139,0.0469865538048001
20,0.878695848531294,-1.32037916204778,0.790998956575064,0.513159445401803,-0.0777856047476002,-0.203840002657563,0.789632671047614,-0.195427356799675,0.979404635873347,-0.0297984948754043,0.011124112528694,0.0469212782562616
21,0.381227240090539,-0.210350493571255,-0.138094203649404,1.87092252795165,-0.157740300363907,-0.549797385849481,-0.584427431439012,-0.23065644765601,0.964324966455089,-0.220232863132223,0.710662842342868,-0.441660648953637
22,-0.368395849075211,-0.0778852053484417,-0.47728577796738,0.957605752464831,0.634153961070332,-0.553043323885494,-0.603151519738692,-0.236332484145825,-0.200164268111287,-0.0389998637160651,0.0614332411404334,0.0749183191344764
23,0.0759322059595294,1.80371778970606,-0.549044074798896,-1.78531382733128,-0.0859724589425605,0.760126873201846,-0.187555117255412,-0.104911378511784,0.289320924380082,-0.119496926192007,-0.0328953244007253,0.788342552679858
24,1.2392035351187,-0.38566970622756,0.421583359546074,-1.06262323314311,-0.703057577105891,0.845391645348151,-0.171898735429145,-0.0976463892058355,-0.287108013471017,-0.0443705462965777,0.00292854269797073,0.0480282475216121
25,-0.349657088130105,0.234839105611297,0.419935470120398,0.0571242836695904,0.680609367380338,-0.217881601650303,0.76698431732394,-0.195917697124152,-0.194840015519839,-0.13888446625709,0.013504598978993,0.794079448017384
26,2.09151403925812,1.67879499206758,-0.415882431901586,-0.170842822126405,-0.0588964935581351,-0.240998837834774,0.762873911767184,-0.223878382287772,0.275976677860749,-0.126187130928704,-0.0361464381927025,0.791221578787361
27,-0.265977522465303,-1.68289433978105,-0.488803012220866,0.235923018383396,0.639906677065732,-0.531872969558053,-0.598198162411443,-0.245365118164647,-0.231103490172976,-0.0493953628335221,0.0371731861342777,0.0735351638445015
28,0.0157120096673246,-0.948340602587423,1.26438646548547,1.65110160470482,0.679025462908644,0.824945264181129,-0.210685282974065,-0.0561086490153151,-0.156628164051942,-0.140853101694872,0.00227222402479539,0.799650562241512
29,-0.392464254033104,0.971064377281506,-0.121303912783406,0.614205118037961,0.679469245427191,0.787427812943622,-0.208057541968543,-0.0633152594855416,-0.184349512456592,-0.0439669831821413,0.0226598498652948,0.0689756248902509
30,-1.43486447720156,-0.298768098354368,-0.916319780074788,-0.0417647661738492,0.674148024592042,0.779307634951848,-0.19590787198401,-0.0653305322473093,-0.173537338846314,-0.0203488018197886,0.0264777899973877,0.0430094244805186
31,0.686472936497996,1.61275418957872,0.0743910362709471,0.813774409428451,0.694825165317428,0.771541051623274,-0.241041122052222,-0.0713069230414029,-0.173886041472896,-0.381749748651262,-0.690633603892046,-0.386405739001559
32,-0.968081246886548,0.764500295439611,-0.699239196259499,0.561617340794366,-0.742367303140308,0.822902689337475,-0.153204189804588,-0.0700793277289566,-0.275567285099539,-0.23252987927891,0.706511744414087,-0.438491951635506
33,0.645000438810813,0.0309779477746393,-0.505415216822994,1.53213188528893,-0.716881249602006,0.826371963413011,-0.174070365252394,-0.0669647852712496,-0.259278465615651,-0.0274435491529743,0.0122320040198039,0.0287726568758761
34,-0.0250278516375303,-0.0885593024082634,1.19722962267898,-0.957033625942134,-0.101742811230293,-0.221793806247646,0.795742845459615,-0.206346368169573,0.968500215214406,-0.124436504001331,-0.00958842901039783,0.76568648138264
35,1.77309011335325,-0.764434808901888,1.56636498208616,0.105413198123191,-0.70866596314604,0.862229444319984,-0.181603918534764,-0.0892248528657259,-0.256080497428768,-0.138380855705417,-0.0113821660010566,0.777143005693333
36,0.378191539263476,0.646833661741524,-0.516933868077587,1.11366283869713,-0.161473561809778,-0.578841435233149,-0.592699608827145,-0.241572575372594,0.940060572432381,0.891329368750979,-0.108567134357367,-0.165435694369729
37,0.978877234417521,0.311002907021623,0.403673382249641,1.67950492787167,-0.75847807200831,-0.505038860474799,-0.56815831788594,-0.241530265129196,-0.290618708327859,-0.0446012605614282,0.0468304748088873,0.0564272726643413
38,-1.18441087072203,-0.570398130753014,2.21095099225561,-1.05053558509775,-0.747149389996131,-0.484768980115245,-0.526072928777516,-0.252053022841526,-0.309717888898455,-0.0271811150067539,0.0242865846655223,0.0198168179830843
39,-1.10670108743428,0.57718733486962,0.618948804607428,0.895997127193877,-0.733164178583199,-0.403809605930535,0.820980379813791,1.56284312762981,-0.317714704019977,-0.0130824584854836,-0.00447580435896556,-0.00886190095694635
40,-1.40746471608318,-0.158821698505175,0.963692080209367,0.786954653140371,0.635726203582702,-0.537250672386447,-0.581034227843812,-0.228829351511278,-0.200243348313949,-0.0407362395158732,0.0567575232346508,0.0694601928584143
41,0.565794016685568,0.169537456775417,0.933332933294606,-2.31048616441893,0.697863113426987,-0.21653503772728,0.759584785961457,-0.225491614091766,-0.196915192194043,-0.129233687138038,0.00854660865975037,0.785832446337431
42,0.134460510603564,1.36926286954986,-0.916523124226689,-1.54191917148107,0.675594831571939,-0.251511033348407,0.752008145399948,-0.217866090682203,-0.201365940930234,-0.130222425100759,0.022453689642041,0.79216688254875
43,-0.862536515619994,-0.118593486444116,-1.01169531589608,-0.341508508374446,0.669330219166806,0.789777441193323,-0.203678776024204,-0.0746942286227178,-0.177208707753444,-0.224410103821602,0.713309477416076,-0.421374082926277
44,-0.40664514599281,0.444999460305723,-0.0844970200149163,-0.527147395920262,0.647993556364452,-0.558741287679979,-0.60236970815747,-0.248506835032514,-0.207001986392025,-0.0186593668988316,0.0454329815997407,0.0444953466023997
45,-1.63583764780696,-0.0919482143950434,-0.467932925465146,0.443582756228139,-0.784771801369047,-0.519356418610988,-0.534660730662385,-0.241035376460587,-0.312581917279447,-0.0464458169696626,0.0556825941442291,0.0562714047609931
46,0.637893792427621,0.554841047883897,-1.73586441822107,1.26205319920282,0.631783222460408,-0.572896600962443,-0.625421181821193,-0.241431480291174,-0.197873596733591,-0.0366940532910358,0.0671989927148703,0.0791265401932061
47,-0.169822320348639,-0.453664421535572,-0.232251338335374,-1.58419218991682,-0.708379250736158,-0.178821111909409,0.823245512654512,-0.220270167876015,-0.328439327099123,-0.0505930752366573,0.0115389440114468,0.0469549145993384
48,-0.845371230570702,0.280826955207817,1.04627693315453,-1.23944687837203,0.638929304776966,-0.538754805946506,-0.587045432839695,-0.254188927732133,-0.210151106281267,-0.222367504742552,0.726887887591237,-0.432184177086542
49,-0.293131436397803,0.961840286461164,1.38348237493873,-0.00952028782794804,-0.120014095995699,-0.770288187014576,-0.571939278438545,1.49665395350039,0.241652861071125,0.00639762218313912,-0.0332744292357585,0.000832565543529656
50,1.18206820132121,-0.726827126933053,1.68276603371044,0.565578851002519,-0.701673102782423,0.861428019759319,-0.171247700008346,-0.0816383039665188,-0.279858078313075,0.876008025241151,-0.138803138781767,-0.165073717351857
51,0.737034410808728,0.647303369860233,0.347836509300699,0.523533509121008,0.654324199508839,-0.560137610337731,-0.631239102111217,-0.249377430967116,-0.21458113145906,-0.384308997903772,-0.673254628828856,-0.38686606542225
52,0.572757440007717,-2.1987324472292,-0.208388681751223,-0.112351170257445,-0.694781811588359,-0.161548257409769,0.814386712369571,-0.209057574310176,-0.298596369077486,-0.0315344249474875,0.00578692149151534,0.0253261255395306
53,0.14517087127888,-0.0178380119286298,0.215827547597008,-0.626374258922913,0.709437998882679,-0.225655864668589,0.7512854742881,-0.208310498474151,-0.214201362545951,-0.386274400177441,-0.693192685755201,-0.38988468260076
54,-0.235112563440342,-0.324494441043302,2.55154820195083,0.0969989290227899,-0.767226366207895,-0.480688015943806,-0.543793649070013,-0.24935187147678,-0.300213477442364,-0.143264885693902,0.0122481296867664,0.772193946405869
55,-0.70456150457534,-0.0649828478414274,-1.57919642994367,1.36539404694335,0.616633228054833,-0.557821888742227,-0.604293652340869,-0.233313094749999,-0.211434653532122,-0.231416115626606,0.738002013767904,-0.415084664585587
56,0.173803180323191,0.984141368978061,-2.4376974946882,-0.511908888053897,-0.721138083245751,-0.231714792379718,0.784913438575668,-0.219174480348964,-0.326658667045331,-0.3910996148776,-0.685877195933846,-0.399210160210538
57,1.10746949751444,0.439126044350636,0.600977386309762,0.307044752562242,-0.0563488643296079,0.796551833084155,-0.191993313027015,-0.0885740932969553,0.280920666092726,0.889827168441351,-0.173694870178392,-0.150035204367693
58,-2.18512110384877,0.100138443576182,-0.421662904587285,0.640369324159248,0.679249976256609,-0.231774149479075,0.793834552441456,-0.176352332254559,-0.2015283711717,-0.0284276559635373,0.0297429764097594,0.0406474992808857
59,-1.52928706185492,0.228351264753662,-1.63188846878948,-0.270840021134703,-0.125405201446849,-0.250369828472835,0.807168057183188,-0.194301585298582,0.951214920459225,-0.219255122815912,0.703972819461234,-0.444984642335398
60,0.155561307894228,0.262415296013251,2.0087089971339,-0.704761756407236,0.701253315521065,-0.423308131896981,0.762750979665779,1.54792585968662,-0.20796998328307,0.000753850942137222,-0.00659590322062974,-0.000455298368244637
61,-0.679975211293265,-0.197736474935532,-0.289860480312999,-0.858584606876944,-0.740867678099766,0.602892656749612,-0.164483376960566,1.66328023511797,-0.297716493860054,-0.00276998931620902,-0.0063538182799455,-0.00748653831874878
62,-1.46138142034736,-0.578269150245982,-0.549377262922429,-1.30229009806322,0.63260760851461,-0.55999065832307,-0.590132388016393,-0.252256895890856,-0.232602411788297,-0.0225697543596661,0.0437157931328571,0.0394459993998239
63,-0.786029849889995,0.138448376598121,-1.56202262703269,-0.935352008879894,0.677447491241308,0.761409296717855,-0.223914207159136,-0.085557454976044,-0.197358619504226,-0.381664818856953,-0.684504574072871,-0.383282784058258
64,-0.746996315829893,-0.30825193566956,-0.267253673653548,-1.28895360858439,0.682808199550164,0.794451718289756,-0.19882245618492,-0.0825917693770065,-0.19629078568098,-0.0408029001523167,0.0197349817806064,0.0663304702701979
65,-1.19769768104554,-0.932570676330767,-0.71643705920089,1.46433527736976,0.672431364704201,0.800034605516798,-0.197626312583517,-0.0524961939885796,-0.166197081504502,-0.0423407308348817,0.0395695355369063,0.0790493004537475
66,-1.3760312188721,-0.778694609268997,0.273432037874579,-1.15785224635286,-0.725487404402989,0.839005251049728,-0.137330005822035,-0.0838954873224079,-0.276482898242649,-0.04021969370508,0.0270417270635193,0.0508855807856345
67,-0.0216015099184616,0.875517108908813,0.277267850137196,-1.20600259546224,0.711498649891162,-0.228169480435235,0.766070117892418,-0.206488588127758,-0.195738807902551,-0.0181011211820497,0.0245936672403457,0.0392751166415475
68,-0.874737511363642,-1.61746097628962,0.654447638909766,-0.786697062178781,0.691979625005017,0.818334536711112,-0.190955803923059,-0.0758558204629203,-0.168578687958852,-0.0355381558530934,0.0298448927433965,0.0692095192889102
69,-1.31751788645459,0.84885135857741,0.151469035430127,1.03456271535644,-0.106806411191061,-0.243007765056349,0.805225032839924,-0.174512592932165,0.954775660326389,-0.0196230918396752,0.00791547218912737,0.0163282983411903
70,1.67630925343809,1.14554581306452,-0.367925250339045,0.908738486882561,-0.727535803079603,0.595726799701115,-0.202333023773528,1.66860646289476,-0.277053870715527,-0.00132463182933423,-0.00687132771566269,-0.00428105873271197
71,1.1063613613717,-1.98608436373683,0.181224787091968,0.608322462766728,0.707294276291906,0.821993511585684,-0.226003770234508,-0.0723241781351329,-0.173728441257231,-0.0249617056630341,0.00746171359578313,0.0457108758399216
72,-1.13271191816459,0.219156518642569,1.1895334727431,0.711191543203736,-0.765784177661634,-0.507094982525426,-0.534279857288878,-0.235750866722912,-0.302831281941664,-0.0296624901829311,0.0310485275620763,0.0195553105675656
73,0.301785738286134,-0.573407578494747,0.641288510916416,-0.266318189125382,0.65121943583338,-0.532077558633841,-0.602455450175097,-0.250888797290724,-0.223171812043915,-0.0444188173058502,0.0342033027244567,0.0662898364180808
74,1.15773180678962,0.00769246682849788,0.629846319685819,-0.883257554655488,-0.682133531669825,-0.173015057487458,0.804234926565009,-0.216943672713122,-0.293248375690667,-0.0251630888710367,0.00860988042923554,0.0237169738540967
75,0.933306404508908,-0.717418511450839,0.485790066616709,-1.32565721298253,-0.0854633967501903,0.789604263443527,-0.19610979221827,-0.0893879247947468,0.985136153636785,-0.00523916543953298,-0.0068762409464129,0.0133883327397826
76,0.664145060071608,1.37809187373057,-0.833281386825999,0.989552307519435,0.683080561181596,0.772999240799308,-0.229231417568484,-0.0673610664772046,-0.15432121363746,-0.0324227084890463,0.0435421898227587,0.0742002921576309
77,-0.0652820939208451,0.411085289426242,-0.380190123139788,-0.0707648148700549,-0.766308276426419,-0.528643595289164,-0.556821045074598,-0.253726938607047,-0.306374658704944,-0.0244376211957691,0.0365863811316463,0.0225546339159907
78,1.641304479165,-1.57325322464117,-0.742339669115588,-0.193344580882351,-0.757112051526003,-0.492824329344764,-0.576106083264116,-0.270174065907681,-0.309305101567178,-0.231098314523387,0.714687489625456,-0.436333505884704
79,-0.20453821668837,0.309541909958527,1.95016257534568,0.212192406735618,-0.703363258293201,-0.152476630210203,0.830243575716443,-0.197140460161895,-0.292692693118912,-0.235892056103611,0.693030153152189,-0.449455007180174
80,1.05698673776614,-1.14266859787979,0.124866025451701,0.35549201653759,0.660953846989802,-0.541323941131334,-0.632004995971868,-0.254849115183316,-0.218210404234078,-0.386639683696309,-0.67902711524025,-0.383296440929196
81,-0.938237424437572,-0.746255970586779,-1.05165444380692,-1.70149730862159,0.641988113065257,-0.560705253642178,-0.595924509511591,-0.260691555738055,-0.220356147826042,-0.0180908691029321,0.0471649358068254,0.0465682329962348
82,1.00465693969915,0.0189310187951188,1.35273202454281,0.796174294606298,0.658835337080307,-0.526043111114343,-0.610926967360472,-0.241902441464011,-0.211655177115161,-0.0454428256872338,0.0312446742215616,0.0658871179505695
83,-0.736450497290351,-0.654833009687043,-0.334583378244269,-0.288843383443881,0.693247240303708,-0.21620163119537,0.777606596280455,-0.196984471235003,-0.197710340887606,-0.0400292063511521,0.0399575751231452,0.070551155908263
84,0.0572313538525801,2.26256435347524,-0.325184018537826,-0.143886068107954,-0.727418909565224,0.801242578091077,-0.168903020095553,-0.0809008155794276,-0.261791798647893,-0.0347009857980789,0.0368769874819443,0.0505466655972216
85,-0.656802918114791,0.40934166013167,-0.689281651510137,-0.00775935803321286,-0.737463398180023,0.814188788995426,-0.16080902828306,-0.0809272163681367,-0.298493801943974,0.876609606783732,-0.119400925554347,-0.160839616153403
86,-0.0606447270767473,-0.886170839501599,0.272797978070657,-2.13970966439766,0.691671880704187,0.798412126935404,-0.209103453060762,-0.0990836078311087,-0.197790200787524,0.888972851929662,-0.121279479589802,-0.150792775848815
87,0.600620332984395,-0.62347968062856,-1.67677135183879,1.15956513967717,0.616972593744196,-0.560355693823437,-0.628095644522227,-0.245539931399102,-0.205879843255114,-0.138958247811792,0.0380081045091609,0.807451535263958
88,0.624869527017726,1.41897319731751,0.656282690505327,1.07943805056152,0.704091563511042,-0.22236609826073,0.757458828783772,-0.187065070403022,-0.177582232380704,-0.0378376338041929,0.039162320108286,0.0674738790448897
89,-1.25311479299915,-0.367800884042548,0.635872187743666,-1.02006070744318,0.699025662541559,-0.214274485145154,0.784659503740348,-0.197361949879308,-0.21580822363739,-0.0260742146884738,0.0186979952999314,0.0344882773206255
90,0.557004741198323,0.596228464528921,1.29653842154624,-0.0614680277785449,0.659550563774249,-0.54690799527105,-0.607637422913404,-0.246731848835891,-0.191758806446465,-0.0163253361569358,0.0364043605253166,0.0335509004572252
91,1.01161601697039,1.62606342075821,0.514826689082472,1.73224129114831,-0.722398826995851,-0.188331662755682,0.794179590964891,-0.192066615735953,-0.282900784987111,-0.145642668944143,0.00605448562623636,0.7791996646578
92,0.62010856882937,-0.274852420923591,-0.542529961775561,1.02348367939807,0.63727571849795,-0.553367736154346,-0.621017482500862,-0.245544461779503,-0.223965840572231,0.879231648903873,-0.0946627737759146,-0.1404426387431
93,1.31217119474354,-1.19399066178312,0.887861982098684,0.330835250989779,-0.136045349624013,-0.540643650134739,-0.592660219546724,-0.253797851172328,0.943821841639562,0.892123900665929,-0.123719724431822,-0.169045666728734
94,-0.159670750657259,-0.0607587365899894,0.928616640515606,-1.6735642970336,-0.0754267248113355,-0.225438686341646,0.801559670643402,-0.209038582876882,0.965495227559121,-0.00762978252091409,0.00114403291730654,0.013909165706539
95,1.47738574844583,0.494992712977517,-1.423806030145,-1.09737266596389,-0.780153927274319,-0.538671388912488,-0.588931804558008,-0.280326637905655,-0.3105871395254,-0.134004136594545,0.0297841457900609,0.78127760091188
96,1.4519131448821,-0.399965692042273,0.524413994215641,0.916505051914102,-0.089321015229241,-0.539236691787195,-0.585115376151136,-0.254182947417246,0.270933821397333,-0.0156277269258396,-0.0181044729415309,0.0380820412200472
97,0.827529318748844,-0.528619305017507,0.283693556664864,-0.280230994102284,-0.687429000159584,-0.169508758208211,0.807751172603714,-0.20968522835382,-0.295230574744964,-0.028901987158172,0.00924916429280752,0.02754461267332
98,-1.43614625129236,-1.27497964395579,0.659599526346252,-1.31994932210698,-0.725988267661434,-0.388612651209542,0.8326248608332,1.54009028643941,-0.331089956325897,-0.00995954091118278,-0.0103059206729298,-0.0120012890673369
99,-0.319343020455609,-1.80652123109527,-0.557232614828298,0.093398270762207,-0.717837094579284,0.841497377937143,-0.155003540174248,-0.0778337151227831,-0.273345599085835,-0.0281763162606788,0.00843298906190381,0.0280420992295902
100,0.850553463177302,1.21621650342348,-0.099285017556346,1.61901944397047,-0.734802743604096,0.598755451098472,-0.19049363374876,1.68174949890007,-0.277348308947364,-0.00524343464758777,-0.00591861911217391,-0.00343638482002849
101,0.213174542748506,0.672342015902974,1.19350536414321,1.06068794154126,0.690979055898578,-0.432440958805254,0.754945311254937,1.56484047208772,-0.203747587594878,-0.00422174839809576,-0.00136594840607859,0.0066400307010278
102,1.52883655855853,-0.529219773667971,0.544463800113249,0.210229892487953,-0.0915773892655082,-0.529676527435748,-0.583158060179536,-0.263463036686015,0.244273076867193,-0.0393362009634227,-0.0207966059522709,0.0652370726769392
103,-1.00650980986134,-0.178432338807416,2.95145639577213,-0.0473889262951744,-0.711275632521661,-0.369511525108197,0.834632618588805,1.55671771560659,-0.312659348138701,-0.0113114208218076,-0.0183988597857664,-0.0182071750432485
104,0.94522690845971,-0.333534750670329,0.927884957878306,1.39378815442665,-0.0769442351355762,-0.216826222695467,0.785727670781422,-0.183800552848099,0.98437645213406,-0.0145447581020173,-0.00293846270939353,0.015907491900776
